Time,hares,foxes
602.6,746.59784,284.90448
602.7,739.01556,283.40244
602.8,731.56525,281.89774
602.9,724.2446,280.39066
603,717.05133,278.8815
603.1,709.98303,277.3706
603.2,703.0376,275.85822
603.3,696.21277,274.34464
603.4,689.50635,272.8301
603.5,682.9163,271.31497
603.6,676.4405,269.79938
603.7,670.07684,268.2837
603.8,663.82336,266.76807
603.9,657.67804,265.2528
604,651.63904,263.7381
604.1,645.70435,262.2242
604.2,639.87213,260.71133
604.3,634.1405,259.1997
604.4,628.50775,257.6895
604.5,622.972,256.18094
604.6,617.53156,254.67424
604.7,612.18475,253.16957
604.8,606.9299,251.66711
604.9,601.7652,250.16707
605,596.6893,248.66959
605.1,591.7004,247.17485
605.2,586.797,245.68303
605.3,581.97766,244.19427
605.4,577.2408,242.70874
605.5,572.58496,241.22658
605.6,568.0087,239.74794
605.7,563.5106,238.27295
605.8,559.0894,236.80176
605.9,554.7436,235.33449
606,550.47186,233.87128
606.1,546.27295,232.41225
606.2,542.14557,230.9575
606.3,538.08844,229.50717
606.4,534.10034,228.06136
606.5,530.1801,226.62018
606.6,526.3265,225.18372
606.7,522.5383,223.7521
606.8,518.8145,222.32541
606.9,515.15393,220.90373
607,511.55545,219.48715
607.1,508.01804,218.07578
607.2,504.54062,216.66968
607.3,501.12216,215.26894
607.4,497.76166,213.87363
607.5,494.45813,212.48381
607.6,491.21057,211.09958
607.7,488.01807,209.72098
607.8,484.87967,208.3481
607.9,481.79446,206.98097
608,478.7615,205.61967
608.1,475.78,204.26427
608.2,472.849,202.91478
608.3,469.96768,201.57129
608.4,467.13525,200.23384
608.5,464.3509,198.90247
608.6,461.61377,197.57721
608.7,458.92313,196.25813
608.8,456.27817,194.94525
608.9,453.67816,193.63863
609,451.12238,192.33827
609.1,448.6101,191.04422
609.2,446.1406,189.75652
609.3,443.7132,188.47519
609.4,441.32718,187.20027
609.5,438.98193,185.93176
609.6,436.67676,184.66971
609.7,434.41104,183.41412
609.8,432.18414,182.16502
609.9,429.99542,180.92245
610,427.84433,179.68639
610.1,425.73022,178.45688
610.2,423.65253,177.23392
610.3,421.6107,176.01752
610.4,419.60416,174.80771
610.5,417.63235,173.60449
610.6,415.69476,172.40785
610.7,413.79083,171.21783
610.8,411.92007,170.03442
610.9,410.08197,168.85762
611,408.27603,167.68744
611.1,406.50174,166.52388
611.2,404.75867,165.36693
611.3,403.0463,164.21661
611.4,401.3642,163.0729
611.5,399.7119,161.9358
611.6,398.089,160.80533
611.7,396.495,159.68146
611.8,394.9295,158.5642
611.9,393.39212,157.45352
612,391.88242,156.34944
612.1,390.4,155.25194
612.2,388.94446,154.161
612.3,387.5154,153.07663
612.4,386.11252,151.99881
612.5,384.73535,150.92754
612.6,383.38358,149.86278
612.7,382.0568,148.80455
612.8,380.75473,147.7528
612.9,379.47696,146.70757
613,378.2232,145.6688
613.1,376.99313,144.63647
613.2,375.78638,143.6106
613.3,374.60263,142.59114
613.4,373.4416,141.57811
613.5,372.30295,140.57144
613.6,371.1864,139.57117
613.7,370.09164,138.57722
613.8,369.0184,137.58963
613.9,367.9664,136.60834
614,366.93533,135.63335
614.1,365.92493,134.66461
614.2,364.9349,133.70215
614.3,363.96506,132.7459
614.4,363.01508,131.79585
614.5,362.08472,130.852
614.6,361.1737,129.9143
614.7,360.28186,128.98276
614.8,359.40887,128.05731
614.9,358.55457,127.13796
615,357.71866,126.22468
615.1,356.90094,125.31744
615.2,356.1012,124.416214
615.3,355.3192,123.52099
615.4,354.55475,122.63172
615.5,353.80762,121.748405
615.6,353.07758,120.871
615.7,352.36447,119.99948
615.8,351.6681,119.133835
615.9,350.9882,118.274025
616,350.32465,117.42002
616.1,349.67722,116.5718
616.2,349.04575,115.72935
616.3,348.43005,114.89262
616.4,347.82993,114.061584
616.5,347.24524,113.23624
616.6,346.67575,112.416534
616.7,346.12137,111.60245
616.8,345.58188,110.79396
616.9,345.05713,109.991035
617,344.54697,109.19364
617.1,344.05124,108.401764
617.2,343.56976,107.61536
617.3,343.1024,106.83441
617.4,342.64902,106.05888
617.5,342.20944,105.28875
617.6,341.78357,104.52399
617.7,341.37122,103.76456
617.8,340.97226,103.01044
617.9,340.58658,102.2616
618,340.21402,101.518005
618.1,339.85446,100.77964
618.2,339.50778,100.04646
618.3,339.17383,99.31846
618.4,338.8525,98.59559
618.5,338.54367,97.87782
618.6,338.24722,97.16513
618.7,337.963,96.4575
618.8,337.69098,95.75488
618.9,337.43097,95.05726
619,337.18286,94.36459
619.1,336.94656,93.676865
619.2,336.722,92.99404
619.3,336.509,92.31609
619.4,336.30753,91.64299
619.5,336.1174,90.97471
619.6,335.9386,90.31122
619.7,335.771,89.65249
619.8,335.61447,88.99849
619.9,335.46896,88.3492
620,335.33435,87.70458
620.1,335.21057,87.06461
620.2,335.0975,86.42926
620.3,334.9951,85.7985
620.4,334.90323,85.172295
620.5,334.82184,84.55063
620.6,334.75085,83.93347
620.7,334.69016,83.320786
620.8,334.63968,82.712555
620.9,334.59933,82.10874
621,334.5691,81.50932
621.1,334.54883,80.91427
621.2,334.53848,80.323555
621.3,334.53796,79.73715
621.4,334.54724,79.15503
621.5,334.56622,78.577156
621.6,334.59482,78.003525
621.7,334.633,77.43408
621.8,334.68066,76.86882
621.9,334.73776,76.3077
622,334.80423,75.7507
622.1,334.88004,75.19779
622.2,334.96503,74.64896
622.3,335.05923,74.10416
622.4,335.16257,73.56336
622.5,335.27496,73.02656
622.6,335.39636,72.49371
622.7,335.5267,71.964806
622.8,335.66592,71.439804
622.9,335.81403,70.91868
623,335.9709,70.40141
623.1,336.13647,69.88798
623.2,336.31076,69.37834
623.3,336.49368,68.87248
623.4,336.68518,68.37038
623.5,336.88522,67.872
623.6,337.09375,67.37733
623.7,337.3107,66.88632
623.8,337.53607,66.39898
623.9,337.76978,65.91525
624,338.01178,65.435135
624.1,338.2621,64.958595
624.2,338.52057,64.4856
624.3,338.78726,64.01614
624.4,339.06207,63.550182
624.5,339.345,63.087704
624.6,339.63596,62.62868
624.7,339.93497,62.173088
624.8,340.24194,61.720905
624.9,340.5569,61.272106
625,340.87973,60.826668
625.1,341.21045,60.384563
625.2,341.549,59.945774
625.3,341.8954,59.510277
625.4,342.24954,59.078045
625.5,342.61145,58.64906
625.6,342.98105,58.223293
625.7,343.35834,57.800724
625.8,343.74326,57.381336
625.9,344.13583,56.9651
626,344.53598,56.551994
626.1,344.9437,56.142
626.2,345.35892,55.73509
626.3,345.78168,55.331245
626.4,346.2119,54.930443
626.5,346.64963,54.532665
626.6,347.09473,54.137886
626.7,347.54727,53.746086
626.8,348.00717,53.357243
626.9,348.47446,52.971336
627,348.94904,52.588345
627.1,349.43097,52.208244
627.2,349.92017,51.83102
627.3,350.41666,51.456646
627.4,350.92038,51.085106
627.5,351.43134,50.716377
627.6,351.9495,50.350437
627.7,352.47482,49.98727
627.8,353.00735,49.626854
627.9,353.54703,49.269165
628,354.0938,48.914192
628.1,354.64774,48.561905
628.2,355.20877,48.21229
628.3,355.77686,47.865334
628.4,356.35202,47.521004
628.5,356.93427,47.17929
628.6,357.52353,46.84017
628.7,358.11978,46.503624
628.8,358.72308,46.169636
628.9,359.33337,45.83819
629,359.95062,45.509254
629.1,360.57486,45.182823
629.2,361.20605,44.858875
629.3,361.84418,44.53739
629.4,362.48923,44.218353
629.5,363.1412,43.90174
629.6,363.8001,43.58754
629.7,364.46588,43.275734
629.8,365.13858,42.966297
629.9,365.81815,42.659218
630,366.50458,42.35448
630.1,367.19788,42.052063
630.2,367.898,41.751953
630.3,368.605,41.45413
630.4,369.31882,41.158573
630.5,370.0395,40.865273
630.6,370.76697,40.57421
630.7,371.50125,40.285366
630.8,372.24237,39.99873
630.9,372.9903,39.71428
631,373.745,39.431995
631.1,374.5065,39.15187
631.2,375.27478,38.873882
631.3,376.04984,38.59802
631.4,376.8317,38.32426
631.5,377.62033,38.052597
631.6,378.4157,37.783005
631.7,379.2179,37.515472
631.8,380.0268,37.249985
631.9,380.8425,36.986526
632,381.66495,36.725082
632.1,382.49414,36.465637
632.2,383.3301,36.208176
632.3,384.17282,35.952682
632.4,385.02228,35.699142
632.5,385.8785,35.447544
632.6,386.7415,35.19787
632.7,387.6112,34.9501
632.8,388.48767,34.70423
632.9,389.37088,34.460243
633,390.26083,34.21812
633.1,391.15756,33.97785
633.2,392.06104,33.73942
633.3,392.97125,33.502815
633.4,393.88824,33.26802
633.5,394.81198,33.035027
633.6,395.7425,32.803814
633.7,396.67975,32.57437
633.8,397.62375,32.346687
633.9,398.57455,32.120743
634,399.5321,31.896534
634.1,400.49643,31.67404
634.2,401.46756,31.453249
634.3,402.44543,31.234152
634.4,403.4301,31.016731
634.5,404.42157,30.800976
634.6,405.41983,30.586874
634.7,406.42487,30.374414
634.8,407.43674,30.16358
634.9,408.4554,29.954363
635,409.48087,29.746748
635.1,410.51318,29.540724
635.2,411.5523,29.336279
635.3,412.59827,29.133402
635.4,413.65106,28.932077
635.5,414.7107,28.732298
635.6,415.7772,28.534048
635.7,416.85052,28.337318
635.8,417.93076,28.142097
635.9,419.01782,27.948372
636,420.11182,27.756132
636.1,421.21268,27.565365
636.2,422.32043,27.37606
636.3,423.4351,27.188206
636.4,424.55667,27.001793
636.5,425.68515,26.816809
636.6,426.8206,26.633242
636.7,427.96298,26.451082
636.8,429.1123,26.270319
636.9,430.2686,26.090942
637,431.43182,25.912941
637.1,432.60208,25.736303
637.2,433.7793,25.56102
637.3,434.96353,25.38708
637.4,436.15475,25.214474
637.5,437.35303,25.04319
637.6,438.55832,24.87322
637.7,439.77066,24.704552
637.8,440.99005,24.537178
637.9,442.21652,24.371086
638,443.45007,24.206268
638.1,444.6907,24.042713
638.2,445.93845,23.880411
638.3,447.1933,23.719355
638.4,448.4553,23.559532
638.5,449.7244,23.400934
638.6,451.00067,23.243551
638.7,452.28412,23.087376
638.8,453.57477,22.932396
638.9,454.87256,22.778605
639,456.1776,22.625992
639.1,457.48984,22.474548
639.2,458.80933,22.324266
639.3,460.13608,22.175135
639.4,461.47006,22.027145
639.5,462.81134,21.880291
639.6,464.1599,21.734562
639.7,465.5158,21.58995
639.8,466.879,21.446445
639.9,468.24954,21.304039
640,469.62744,21.162725
640.1,471.01273,21.022493
640.2,472.40536,20.883337
640.3,473.80542,20.745245
640.4,475.2129,20.608212
640.5,476.6278,20.472227
640.6,478.05017,20.337286
640.7,479.47998,20.203377
640.8,480.9173,20.070494
640.9,482.36212,19.938627
641,483.81445,19.807772
641.1,485.2743,19.677917
641.2,486.74173,19.549059
641.3,488.2167,19.421186
641.4,489.69928,19.294292
641.5,491.18948,19.16837
641.6,492.6873,19.043411
641.7,494.19272,18.91941
641.8,495.70584,18.796358
641.9,497.22662,18.674248
642,498.75513,18.553074
642.1,500.29135,18.432825
642.2,501.8353,18.313498
642.3,503.387,18.195084
642.4,504.94647,18.077576
642.5,506.51376,17.960966
642.6,508.08884,17.845251
642.7,509.67178,17.73042
642.8,511.26254,17.616468
642.9,512.8612,17.503387
643,514.4678,17.391172
643.1,516.0823,17.279816
643.2,517.70465,17.169312
643.3,519.335,17.059652
643.4,520.9734,16.950832
643.5,522.61975,16.842846
643.6,524.2741,16.735683
643.7,525.9365,16.629341
643.8,527.607,16.523813
643.9,529.2856,16.419092
644,530.9722,16.315172
644.1,532.66705,16.212046
644.2,534.37006,16.109709
644.3,536.0812,16.008154
644.4,537.80054,15.907376
644.5,539.5281,15.80737
644.6,541.2639,15.708127
644.7,543.008,15.609644
644.8,544.7604,15.511913
644.9,546.52106,15.41493
645,548.2901,15.318688
645.1,550.0675,15.223183
645.2,551.8533,15.1284075
645.3,553.64746,15.034356
645.4,555.4501,14.941025
645.5,557.26117,14.848406
645.6,559.08075,14.756495
645.7,560.9088,14.665288
645.8,562.7454,14.574778
645.9,564.5906,14.48496
646,566.44434,14.395827
646.1,568.3067,14.307377
646.2,570.1777,14.219603
646.3,572.0574,14.1325
646.4,573.94574,14.046062
646.5,575.8428,13.960285
646.6,577.7486,13.875165
646.7,579.66315,13.790694
646.8,581.5865,13.70687
646.9,583.5187,13.623687
647,585.45966,13.541139
647.1,587.40955,13.459223
647.2,589.36835,13.377933
647.3,591.33606,13.297263
647.4,593.31274,13.217212
647.5,595.2984,13.137772
647.6,597.293,13.058939
647.7,599.29675,12.980709
647.8,601.3095,12.903078
647.9,603.33136,12.826039
648,605.3623,12.749591
648.1,607.40247,12.673727
648.2,609.4517,12.598443
648.3,611.51025,12.523735
648.4,613.578,12.449598
648.5,615.655,12.376029
648.6,617.74133,12.303022
648.7,619.8369,12.230574
648.8,621.9419,12.15868
648.9,624.0563,12.087337
649,626.18005,12.016539
649.1,628.3133,11.946282
649.2,630.456,11.876564
649.3,632.60815,11.80738
649.4,634.7699,11.738725
649.5,636.9412,11.670595
649.6,639.12213,11.602987
649.7,641.3126,11.535897
649.8,643.5128,11.469321
649.9,645.72266,11.4032545
650,647.94226,11.337694
650.1,650.17163,11.272636
650.2,652.4107,11.208077
650.3,654.65967,11.144012
650.4,656.91846,11.08044
650.5,659.18713,11.017353
650.6,661.4657,10.954751
650.7,663.7543,10.892629
650.8,666.0528,10.830982
650.9,668.36127,10.76981
651,670.6799,10.709106
651.1,673.0085,10.648869
651.2,675.3472,10.589093
651.3,677.69617,10.529777
651.4,680.05524,10.470916
651.5,682.42456,10.412507
651.6,684.8041,10.3545475
651.7,687.1939,10.297032
651.8,689.59406,10.23996
651.9,692.0045,10.183327
652,694.4254,10.127129
652.1,696.8567,10.0713625
652.2,699.2984,10.016026
652.3,701.7507,9.961115
652.4,704.21344,9.906627
652.5,706.68677,9.852558
652.6,709.17065,9.798906
652.7,711.6652,9.745668
652.8,714.1704,9.69284
652.9,716.68634,9.640419
653,719.213,9.588403
653.1,721.7504,9.536788
653.2,724.2987,9.485572
653.3,726.8578,9.434751
653.4,729.4278,9.384322
653.5,732.0087,9.334284
653.6,734.60065,9.284632
653.7,737.2035,9.235365
653.8,739.81744,9.186479
653.9,742.44244,9.13797
654,745.07855,9.089838
654.1,747.72577,9.042079
654.2,750.3843,8.99469
654.3,753.05396,8.947668
654.4,755.73486,8.901011
654.5,758.4271,8.854717
654.6,761.13074,8.808783
654.7,763.84576,8.763205
654.8,766.57214,8.717981
654.9,769.31006,8.67311
655,772.05945,8.628588
655.1,774.8204,8.584413
655.2,777.59283,8.540581
655.3,780.377,8.497092
655.4,783.1728,8.453942
655.5,785.9803,8.411129
655.6,788.79956,8.36865
655.7,791.6306,8.326505
655.8,794.47345,8.284688
655.9,797.3282,8.243199
656,800.1948,8.202035
656.1,803.0734,8.161194
656.2,805.96405,8.120673
656.3,808.8667,8.080471
656.4,811.7814,8.040585
656.5,814.70825,8.001012
656.6,817.6472,7.96175
656.7,820.59845,7.922798
656.8,823.5619,7.8841534
656.9,826.5376,7.8458138
657,829.5257,7.807777
657.1,832.5262,7.7700405
657.2,835.53906,7.732603
657.3,838.5644,7.6954618
657.4,841.6023,7.6586156
657.5,844.6527,7.6220613
657.6,847.7157,7.585798
657.7,850.7914,7.5498223
657.8,853.8797,7.5141335
657.9,856.98083,7.478729
658,860.09467,7.443607
658.1,863.2214,7.4087653
658.2,866.3609,7.3742027
658.3,869.51337,7.339916
658.4,872.67883,7.305905
658.5,875.85724,7.2721667
658.6,879.04877,7.2386994
658.7,882.25336,7.205501
658.8,885.47107,7.17257
658.9,888.702,7.1399055
659,891.9462,7.107504
659.1,895.2037,7.0753646
659.2,898.4745,7.0434856
659.3,901.7586,7.0118656
659.4,905.0562,6.9805017
659.5,908.3673,6.9493933
659.6,911.69196,6.918538
659.7,915.03015,6.8879347
659.8,918.38196,6.8575816
659.9,921.7474,6.8274765
660,925.1266,6.7976184
660.1,928.5196,6.7680054
660.2,931.92633,6.738636
660.3,935.347,6.709509
660.4,938.78156,6.6806216
660.5,942.2301,6.6519732
660.6,945.6927,6.6235623
660.7,949.1693,6.5953875
660.8,952.66003,6.5674467
660.9,956.1649,6.539738
661,959.684,6.5122614
661.1,963.21747,6.4850144
661.2,966.76514,6.4579954
661.3,970.3273,6.4312034
661.4,973.90375,6.404637
661.5,977.49475,6.3782945
661.6,981.1003,6.3521748
661.7,984.72034,6.3262763
661.8,988.3551,6.3005977
661.9,992.00446,6.2751374
662,995.66864,6.249894
662.1,999.3476,6.224867
662.2,1003.0413,6.200054
662.3,1006.75,6.1754546
662.4,1010.47363,6.1510673
662.5,1014.2123,6.12689
662.6,1017.966,6.1029224
662.7,1021.7348,6.0791626
662.8,1025.5188,6.05561
662.9,1029.3179,6.032263
663,1033.1324,6.00912
663.1,1036.9622,5.9861803
663.2,1040.8074,5.963443
663.3,1044.668,5.940906
663.4,1048.5441,5.918569
663.5,1052.4358,5.89643
663.6,1056.343,5.874489
663.7,1060.266,5.8527436
663.8,1064.2046,5.831194
663.9,1068.159,5.809838
664,1072.1294,5.788675
664.1,1076.1155,5.7677035
664.2,1080.1177,5.746923
664.3,1084.1357,5.726332
664.4,1088.1699,5.7059298
664.5,1092.2202,5.685715
664.6,1096.2867,5.665687
664.7,1100.3694,5.6458445
664.8,1104.4684,5.626187
664.9,1108.5837,5.6067123
665,1112.7156,5.587421
665.1,1116.8638,5.5683107
665.2,1121.0286,5.5493813
665.3,1125.21,5.5306315
665.4,1129.408,5.5120606
665.5,1133.6227,5.493668
665.6,1137.8542,5.475452
665.7,1142.1025,5.4574122
665.8,1146.3678,5.4395475
665.9,1150.6499,5.4218574
666,1154.9491,5.4043403
666.1,1159.2654,5.3869963
666.2,1163.5988,5.369824
666.3,1167.9493,5.3528223
666.4,1172.3171,5.335991
666.5,1176.7024,5.3193293
666.6,1181.1049,5.3028355
666.7,1185.5249,5.28651
666.8,1189.9624,5.270351
666.9,1194.4175,5.2543583
667,1198.8901,5.238531
667.1,1203.3805,5.222869
667.2,1207.8887,5.2073703
667.3,1212.4147,5.192035
667.4,1216.9585,5.1768627
667.5,1221.5204,5.161852
667.6,1226.1002,5.147002
667.7,1230.6981,5.132313
667.8,1235.3142,5.1177835
667.9,1239.9485,5.103413
668,1244.601,5.0892015
668.1,1249.2719,5.0751476
668.2,1253.9612,5.061251
668.3,1258.669,5.047511
668.4,1263.3953,5.0339274
668.5,1268.1401,5.0204988
668.6,1272.9037,5.007225
668.7,1277.686,4.994106
668.8,1282.487,4.98114
668.9,1287.3071,4.9683275
669,1292.146,4.9556675
669.1,1297.0039,4.9431596
669.2,1301.881,4.9308033
669.3,1306.7771,4.918598
669.4,1311.6924,4.9065437
669.5,1316.6271,4.894639
669.6,1321.581,4.882884
669.7,1326.5544,4.8712783
669.8,1331.5472,4.8598213
669.9,1336.5597,4.848512
670,1341.5918,4.8373513
670.1,1346.6434,4.8263373
670.2,1351.715,4.8154707
670.3,1356.8063,4.80475
670.4,1361.9176,4.794176
670.5,1367.0487,4.7837477
670.6,1372.2,4.7734647
670.7,1377.3713,4.7633266
670.8,1382.5629,4.7533336
670.9,1387.7747,4.7434845
671,1393.0068,4.7337794
671.1,1398.2594,4.7242184
671.2,1403.5323,4.7148004
671.3,1408.8259,4.7055254
671.4,1414.1401,4.6963935
671.5,1419.475,4.6874037
671.6,1424.8306,4.6785564
671.7,1430.207,4.6698513
671.8,1435.6044,4.661288
671.9,1441.0227,4.652866
672,1446.462,4.644585
672.1,1451.9226,4.6364455
672.2,1457.4043,4.6284466
672.3,1462.9072,4.6205883
672.4,1468.4316,4.6128707
672.5,1473.9774,4.6052938
672.6,1479.5447,4.5978565
672.7,1485.1335,4.5905595
672.8,1490.744,4.583402
672.9,1496.3762,4.576385
673,1502.0302,4.569507
673.1,1507.706,4.5627694
673.2,1513.4039,4.5561705
673.3,1519.1238,4.549711
673.4,1524.8658,4.5433917
673.5,1530.63,4.537211
673.6,1536.4164,4.53117
673.7,1542.2251,4.5252676
673.8,1548.0563,4.5195045
673.9,1553.91,4.513881
674,1559.7863,4.5083966
674.1,1565.685,4.5030513
674.2,1571.6067,4.497845
674.3,1577.551,4.492779
674.4,1583.5183,4.487851
674.5,1589.5085,4.483063
674.6,1595.5219,4.478415
674.7,1601.5582,4.473906
674.8,1607.6178,4.469537
674.9,1613.7007,4.465307
675,1619.8069,4.461218
675.1,1625.9365,4.4572687
675.2,1632.0897,4.4534597
675.3,1638.2665,4.449791
675.4,1644.4669,4.446263
675.5,1650.691,4.442876
675.6,1656.9391,4.4396296
675.7,1663.2109,4.4365244
675.8,1669.5068,4.433561
675.9,1675.8269,4.430739
676,1682.171,4.428059
676.1,1688.5393,4.425522
676.2,1694.932,4.4231267
676.3,1701.3491,4.4208746
676.4,1707.7908,4.4187655
676.5,1714.2568,4.4168
676.6,1720.7477,4.4149785
676.7,1727.2632,4.4133015
676.8,1733.8035,4.411769
676.9,1740.3688,4.4103813
677,1746.9589,4.409139
677.1,1753.5742,4.408043
677.2,1760.2146,4.4070926
677.3,1766.8801,4.4062896
677.4,1773.571,4.4056334
677.5,1780.2874,4.405125
677.6,1787.0292,4.4047656
677.7,1793.7965,4.4045544
677.8,1800.5895,4.4044924
677.9,1807.4082,4.4045806
678,1814.2527,4.404819
678.1,1821.123,4.4052086
678.2,1828.0194,4.40575
678.3,1834.9419,4.406443
678.4,1841.8905,4.4072895
678.5,1848.8652,4.40829
678.6,1855.8663,4.4094443
678.7,1862.8939,4.4107537
678.8,1869.9479,4.4122186
678.9,1877.0284,4.4138403
679,1884.1356,4.415619
679.1,1891.2695,4.4175553
679.2,1898.4303,4.419651
679.3,1905.618,4.421906
679.4,1912.8326,4.4243217
679.5,1920.0743,4.4268985
679.6,1927.3433,4.429638
679.7,1934.6394,4.43254
679.8,1941.9629,4.435606
679.9,1949.3138,4.438837
680,1956.6921,4.442234
680.1,1964.0981,4.4457984
680.2,1971.5317,4.44953
680.3,1978.9932,4.453431
680.4,1986.4824,4.457502
680.5,1993.9996,4.461744
680.6,2001.5448,4.4661584
680.7,2009.118,4.4707456
680.8,2016.7195,4.4755077
680.9,2024.3492,4.4804454
681,2032.0073,4.48556
681.1,2039.6938,4.490853
681.2,2047.4089,4.496325
681.3,2055.1526,4.5019774
681.4,2062.925,4.5078125
681.5,2070.726,4.51383
681.6,2078.5562,4.520033
681.7,2086.415,4.5264215
681.8,2094.303,4.532998
681.9,2102.2202,4.539763
682,2110.1665,4.5467186
682.1,2118.142,4.553866
682.2,2126.147,4.561207
682.3,2134.1814,4.5687428
682.4,2142.2456,4.576475
682.5,2150.339,4.5844064
682.6,2158.4624,4.592537
682.7,2166.6155,4.600869
682.8,2174.7986,4.609405
682.9,2183.0115,4.618146
683,2191.2544,4.627094
683.1,2199.5276,4.6362505
683.2,2207.831,4.6456175
683.3,2216.1646,4.6551976
683.4,2224.5286,4.664992
683.5,2232.923,4.6750026
683.6,2241.3481,4.6852317
683.7,2249.804,4.6956816
683.8,2258.2903,4.7063537
683.9,2266.8074,4.717251
684,2275.3555,4.728375
684.1,2283.9343,4.7397285
684.2,2292.5444,4.751313
684.3,2301.1855,4.7631316
684.4,2309.858,4.775186
684.5,2318.5613,4.7874794
684.6,2327.2964,4.800013
684.7,2336.0627,4.8127904
684.8,2344.8606,4.825814
684.9,2353.69,4.8390856
685,2362.551,4.852608
685.1,2371.4438,4.866385
685.2,2380.3687,4.880418
685.3,2389.3252,4.8947105
685.4,2398.3137,4.9092646
685.5,2407.3345,4.924084
685.6,2416.387,4.9391713
685.7,2425.472,4.95453
685.8,2434.589,4.970162
685.9,2443.7388,4.986071
686,2452.9207,5.00226
686.1,2462.135,5.018733
686.2,2471.382,5.035492
